time	vol_tube_outer	vol_tube_inner	vol_tube_total	vol_blue_inner	vol_blue_outer	vol_blue_total	vol_grey_inner	vol_grey_outer	vol_grey_total	ppr_blue_inner	ppr_blue_outer	ppr_blue_total	ppr_grey_inner	ppr_grey_outer	ppr_grey_total	average_capillary_pressure_inside	average_capillary_pressure_outside	
145.853	8063.4	8944	17007.4	3910.89	4424.52	8335.42	5033.11	3638.87	8671.98	0.437264	0.548717	0.490105	0.562736	0.451283	0.509895	0.523406	0.334092	
154.583	8063.4	8944	17007.4	3921.95	4413.46	8335.42	5022.05	3649.93	8671.98	0.438501	0.547346	0.490105	0.561499	0.452654	0.509895	0.4982	0.334587	
163.953	8063.4	8944	17007.4	3937.96	4397.45	8335.42	5006.04	3665.94	8671.98	0.440291	0.54536	0.490105	0.559709	0.45464	0.509895	0.528164	0.332681	
173.564	8063.4	8944	17007.4	3966.29	4369.13	8335.42	4977.71	3694.27	8671.98	0.443458	0.541847	0.490105	0.556542	0.458153	0.509895	0.529908	0.334034	
183.03	8063.4	8944	17007.4	4101.21	4234.21	8335.42	4842.79	3829.19	8671.98	0.458543	0.525114	0.490105	0.541457	0.474886	0.509895	0.540325	0.333269	
192.625	8063.4	8944	17007.4	4109.46	4225.96	8335.42	4834.54	3837.44	8671.98	0.459465	0.524092	0.490105	0.540535	0.475908	0.509895	0.525294	0.334175	
202.312	8063.4	8944	17007.4	4155.69	4179.72	8335.42	4788.31	3883.67	8671.98	0.464635	0.518357	0.490105	0.535365	0.481643	0.509895	0.542661	0.333875	
211.984	8063.4	8944	17007.4	4224.97	4110.44	8335.42	4719.03	3952.95	8671.98	0.47238	0.509766	0.490105	0.52762	0.490234	0.509895	0.533989	0.333331	
222.025	8063.4	8944	17007.4	4256.49	4078.93	8335.42	4687.51	3984.47	8671.98	0.475904	0.505857	0.490105	0.524096	0.494143	0.509895	0.524131	0.334957	
232.284	8063.4	8944	17007.4	4321.28	4014.13	8335.42	4622.72	4049.26	8671.98	0.483149	0.497822	0.490105	0.516851	0.502178	0.509895	0.544712	0.333401	
242.138	8063.4	8944	17007.4	4333.8	4001.61	8335.42	4610.2	4061.78	8671.98	0.484549	0.496269	0.490105	0.515451	0.503731	0.509895	0.514766	0.334484	
252.227	8063.4	8944	17007.4	4342.94	3992.48	8335.42	4601.06	4070.92	8671.98	0.48557	0.495136	0.490105	0.51443	0.504864	0.509895	0.539278	0.333326	
262.861	8063.4	8944	17007.4	4417.37	3918.04	8335.42	4526.63	4145.35	8671.98	0.493892	0.485905	0.490105	0.506108	0.514095	0.509895	0.528701	0.333253	
273.433	8063.4	8944	17007.4	4433.28	3902.14	8335.42	4510.72	4161.26	8671.98	0.495671	0.483932	0.490105	0.504329	0.516068	0.509895	0.523918	0.333877	
284.024	8063.4	8944	17007.4	4434.61	3900.81	8335.42	4509.4	4162.58	8671.98	0.495819	0.483768	0.490105	0.504181	0.516232	0.509895	0.527934	0.333607	
294.04	8063.4	8944	17007.4	4435.49	3899.93	8335.42	4508.51	4163.47	8671.98	0.495918	0.483658	0.490105	0.504082	0.516342	0.509895	0.516373	0.33338	
305.973	8063.4	8944	17007.4	4478.27	3857.15	8335.42	4465.73	4206.25	8671.98	0.500701	0.478353	0.490105	0.499299	0.521647	0.509895	0.555107	0.334303	
317.066	8063.4	8944	17007.4	4547.66	3787.75	8335.42	4396.34	4275.64	8671.98	0.508459	0.469747	0.490105	0.491541	0.530253	0.509895	0.511479	0.334933	
328.577	8063.4	8944	17007.4	4592.4	3743.02	8335.42	4351.61	4320.38	8671.98	0.513461	0.464199	0.490105	0.486539	0.535801	0.509895	0.517929	0.334039	
340.38	8063.4	8944	17007.4	4591.43	3743.98	8335.42	4352.57	4319.41	8671.98	0.513353	0.464318	0.490105	0.486647	0.535682	0.509895	0.519043	0.333846	
351.576	8063.4	8944	17007.4	4598.11	3737.3	8335.42	4345.89	4326.09	8671.98	0.5141	0.46349	0.490105	0.4859	0.53651	0.509895	0.531102	0.334559	
361.518	8063.4	8944	17007.4	4609.86	3725.55	8335.42	4334.14	4337.84	8671.98	0.515414	0.462033	0.490105	0.484586	0.537967	0.509895	0.5582	0.333777	
371.822	8063.4	8944	17007.4	4679.02	3656.4	8335.42	4264.98	4407	8671.98	0.523146	0.453456	0.490105	0.476854	0.546544	0.509895	0.545908	0.333045	
382.618	8063.4	8944	17007.4	4699.63	3635.79	8335.42	4244.37	4427.61	8671.98	0.52545	0.4509	0.490105	0.47455	0.5491	0.509895	0.548298	0.333659	
394.338	8063.4	8944	17007.4	4704.84	3630.58	8335.42	4239.16	4432.82	8671.98	0.526033	0.450254	0.490105	0.473967	0.549746	0.509895	0.577285	0.335255	
406.907	8063.4	8944	17007.4	4752.23	3583.18	8335.42	4191.77	4480.21	8671.98	0.531332	0.444376	0.490105	0.468668	0.555624	0.509895	0.535481	0.336195	
418.286	8063.4	8944	17007.4	4752.68	3582.73	8335.42	4191.32	4480.66	8671.98	0.531382	0.444321	0.490105	0.468618	0.555679	0.509895	0.528392	0.333527	
429.008	8063.4	8944	17007.4	4758.91	3576.51	8335.42	4185.1	4486.88	8671.98	0.532078	0.443549	0.490105	0.467922	0.556451	0.509895	0.551106	0.33582	
439.584	8063.4	8944	17007.4	4782.59	3552.83	8335.42	4161.41	4510.57	8671.98	0.534726	0.440612	0.490105	0.465274	0.559388	0.509895	0.553947	0.334014	
449.812	8063.4	8944	17007.4	4796.91	3538.51	8335.42	4147.09	4524.89	8671.98	0.536327	0.438836	0.490105	0.463673	0.561164	0.509895	0.554367	0.333978	
459.248	8063.4	8944	17007.4	4774.19	3561.23	8335.42	4169.81	4502.17	8671.98	0.533787	0.441653	0.490105	0.466213	0.558347	0.509895	0.542798	0.332759	
471.481	8063.4	8944	17007.4	4787.05	3548.37	8335.42	4156.95	4515.03	8671.98	0.535224	0.440059	0.490105	0.464776	0.559941	0.509895	0.554392	0.333511	
481.953	8063.4	8944	17007.4	4786.3	3549.12	8335.42	4157.7	4514.28	8671.98	0.535141	0.440152	0.490105	0.464859	0.559848	0.509895	0.56414	0.334836	
492.864	8063.4	8944	17007.4	4754.42	3581	8335.42	4189.58	4482.4	8671.98	0.531576	0.444106	0.490105	0.468424	0.555894	0.509895	0.533868	0.333728	
