time	vol_tube_outer	vol_tube_inner	vol_tube_total	vol_blue_inner	vol_blue_outer	vol_blue_total	vol_grey_inner	vol_grey_outer	vol_grey_total	ppr_blue_inner	ppr_blue_outer	ppr_blue_total	ppr_grey_inner	ppr_grey_outer	ppr_grey_total	average_capillary_pressure_inside	average_capillary_pressure_outside	
347.896	8063.4	8944	17007.4	2270.09	2682.31	4952.41	6673.91	5381.08	12055	0.253812	0.332653	0.291191	0.746188	0.667347	0.708809	0.58336	0.335091	
357.082	8063.4	8944	17007.4	2288.62	2663.78	4952.4	6655.38	5399.61	12055	0.255884	0.330355	0.291191	0.744116	0.669645	0.708809	0.556172	0.334419	
366.901	8063.4	8944	17007.4	2374.47	2577.94	4952.4	6569.53	5485.46	12055	0.265482	0.319708	0.291191	0.734518	0.680292	0.708809	0.527674	0.334976	
377.063	8063.4	8944	17007.4	2399.92	2552.49	4952.4	6544.08	5510.91	12055	0.268327	0.316552	0.291191	0.731673	0.683448	0.708809	0.56099	0.333711	
386.978	8063.4	8944	17007.4	2368.12	2584.29	4952.4	6575.89	5479.11	12055	0.264771	0.320496	0.291191	0.735229	0.679504	0.708809	0.628545	0.332674	
396.54	8063.4	8944	17007.4	2375.85	2576.55	4952.4	6568.15	5486.84	12055	0.265636	0.319537	0.291191	0.734364	0.680463	0.708809	0.530504	0.334276	
406.095	8063.4	8944	17007.4	2483.13	2469.28	4952.4	6460.87	5594.12	12055	0.277631	0.306233	0.291191	0.722369	0.693767	0.708809	0.522202	0.333069	
415.343	8063.4	8944	17007.4	2482.19	2470.22	4952.4	6461.82	5593.18	12055	0.277525	0.30635	0.291191	0.722475	0.69365	0.708809	0.551348	0.3347	
425.45	8063.4	8944	17007.4	2483.54	2468.86	4952.4	6460.46	5594.53	12055	0.277677	0.306182	0.291191	0.722323	0.693818	0.708809	0.562956	0.334176	
434.951	8063.4	8944	17007.4	2557.78	2394.63	4952.4	6386.22	5668.77	12055	0.285977	0.296975	0.291191	0.714023	0.703025	0.708809	0.546326	0.33314	
444.302	8063.4	8944	17007.4	2630.75	2321.65	4952.4	6313.25	5741.74	12055	0.294136	0.287925	0.291191	0.705864	0.712075	0.708809	0.555266	0.333517	
453.785	8063.4	8944	17007.4	2617.05	2335.35	4952.4	6326.95	5728.04	12055	0.292604	0.289624	0.291191	0.707396	0.710376	0.708809	0.555293	0.332184	
463.689	8063.4	8944	17007.4	2626.4	2326	4952.4	6317.6	5737.39	12055	0.293649	0.288465	0.291191	0.706351	0.711535	0.708809	0.55334	0.333421	
473.009	8063.4	8944	17007.4	2658.94	2293.47	4952.4	6285.06	5769.93	12055	0.297287	0.284429	0.291191	0.702713	0.715571	0.708809	0.507914	0.333428	
482.112	8063.4	8944	17007.4	2680.84	2271.57	4952.4	6263.16	5791.83	12055	0.299736	0.281713	0.291191	0.700264	0.718287	0.708809	0.589459	0.333057	
491.314	8063.4	8944	17007.4	2699.82	2252.58	4952.4	6244.18	5810.81	12055	0.301858	0.279359	0.291191	0.698142	0.720641	0.708809	0.543061	0.332751	
502.264	8063.4	8944	17007.4	2701.07	2251.34	4952.4	6242.94	5812.06	12055	0.301997	0.279205	0.291191	0.698003	0.720795	0.708809	0.541743	0.333704	
